Vehicle ID,Charger ID,Local Connect Time,Local Disconnect Time,Local Charge Start Time,Local Charge End Time,Average Power,Max Power,Total Energy Delivered,Starting SOC,Ending SOC
EV032,CH007-CH008,,,8/13/2018 17:51,8/13/2018 18:00,337.797,359.58,33.94,54,100
EV032,CH007-CH008,,,8/13/2018 16:47,8/13/2018 16:55,24.101,132.1,33.551,53.5,99
EV032,CH007-CH008,,,8/13/2018 15:48,8/13/2018 15:56,346.784,372.34,32.824,54,98.5
EV032,CH007-CH008,,,8/13/2018 14:46,8/13/2018 14:52,195.148,339.36,29.633,55.5,94.5
EV032,CH007-CH008,,,8/13/2018 13:46,8/13/2018 13:54,302.232,358.74,29.293,59.5,100
EV032,CH007-CH008,,,8/13/2018 12:44,8/13/2018 12:53,260.141,291.54,32.207,55.5,98.5
EV032,CH007-CH008,,,8/13/2018 11:47,8/13/2018 11:54,283.41,352.58,31.617,55.5,96.5
EV032,CH007-CH008,,,8/13/2018 10:45,8/13/2018 10:52,248.606,376.38,29.322,56.5,95.5
EV032,CH007-CH008,,,8/13/2018 9:44,8/13/2018 9:51,298.542,376.36,29.128,57,96.5
EV032,CH007-CH008,,,8/13/2018 8:48,8/13/2018 8:53,278.58,345.22,24.296,62,96
EV032,CH007-CH008,,,8/13/2018 7:44,8/13/2018 7:53,288.205,374.38,33.081,54,99
EV032,CH007-CH008,,,8/13/2018 6:48,8/13/2018 6:52,335.88,373.58,21.555,58,87.5
EV032,CH007-CH008,,,8/13/2018 5:55,8/13/2018 5:58,254.793,366.26,12.8,81.5,98.5
EV032,CH007-CH008,,,8/11/2018 18:56,8/11/2018 19:05,253.86,345.44,31.833,56,99.5
EV032,CH007-CH008,,,8/11/2018 18:16,8/11/2018 18:22,246.668,291.6,26.698,57.5,93.5
EV032,CH007-CH008,,,8/11/2018 17:11,8/11/2018 17:21,271.272,332.94,32.888,55.5,99
EV032,CH007-CH008,,,8/11/2018 16:06,8/11/2018 16:13,260.461,372.06,30.596,57.5,100
EV032,CH007-CH008,,,8/11/2018 15:06,8/11/2018 15:15,245.558,281.32,30.889,57,99
EV032,CH007-CH008,,,8/11/2018 14:06,8/11/2018 14:16,228.284,292.54,33.306,55.5,100
EV032,CH007-CH008,,,8/11/2018 12:58,8/11/2018 13:09,83.97,231.8,34.67,52.5,98.5
EV032,CH007-CH008,,,8/11/2018 11:59,8/11/2018 12:08,337.531,357.38,39.892,44.5,97.5
EV032,CH007-CH008,,,8/11/2018 11:00,8/11/2018 11:08,278.309,346.24,35.659,40,88
EV032,CH007-CH008,,,8/11/2018 10:04,8/11/2018 10:10,248.058,319.3,25.76,48.5,85
EV032,CH007-CH008,,,8/11/2018 8:55,8/11/2018 9:04,306.582,368.02,40.256,44,98
EV032,CH007-CH008,,,8/10/2018 17:49,8/10/2018 17:57,243.794,309.94,33.317,50,95
EV032,CH007-CH008,,,8/10/2018 16:46,8/10/2018 16:55,310.024,360.02,36.701,47,96.5
EV032,CH007-CH008,,,8/10/2018 15:46,8/10/2018 15:52,314.322,360.36,31.125,48.5,90.5
EV032,CH007-CH008,,,8/10/2018 14:48,8/10/2018 14:54,278.09,363.3,25.889,53.5,88
EV032,CH007-CH008,,,8/10/2018 13:45,8/10/2018 13:53,306.509,354.7,32.986,54.5,97.5
EV032,CH007-CH008,,,8/10/2018 12:42,8/10/2018 12:52,245.637,358.26,34.835,52.5,98.5
EV032,CH007-CH008,,,8/10/2018 11:43,8/10/2018 11:51,242.418,361.24,33.906,50.5,96
EV032,CH007-CH008,,,8/10/2018 10:44,8/10/2018 10:52,338.291,363.72,38.411,44.5,96
EV032,CH007-CH008,,,8/10/2018 9:49,8/10/2018 9:53,94.664,204.1,14.654,56.5,77
EV032,CH007-CH008,,,8/10/2018 8:44,8/10/2018 8:50,272.039,374.74,21.383,71.5,100
EV032,CH007-CH008,,,8/10/2018 7:48,8/10/2018 7:57,241.383,377.82,32.901,55,97.5
EV032,CH007-CH008,,,8/10/2018 6:48,8/10/2018 6:52,262.159,296.76,20.377,59.5,88
EV032,CH007-CH008,,,8/10/2018 5:53,8/10/2018 5:55,73.093,277.1,7.73,88.5,100
EV032,CH007-CH008,,,8/8/2018 18:36,8/8/2018 18:45,311.397,355.68,33.158,55,100
EV032,CH007-CH008,,,8/8/2018 17:37,8/8/2018 17:42,304.084,370.84,27.202,57.5,94.5
EV032,CH007-CH008,,,8/8/2018 16:25,8/8/2018 16:38,130.608,338.92,29.258,59,100
EV032,CH007-CH008,,,8/8/2018 15:25,8/8/2018 15:33,279.032,329.42,29.832,56,96
EV032,CH007-CH008,,,8/8/2018 14:25,8/8/2018 14:34,207.751,242.42,32.696,54,97
EV032,CH007-CH008,,,8/8/2018 13:28,8/8/2018 13:35,290.739,366.32,28.657,56,94
EV032,CH007-CH008,,,8/8/2018 12:26,8/8/2018 12:33,313.056,365.12,30.437,55.5,96
EV032,CH007-CH008,,,8/8/2018 11:29,8/8/2018 11:36,216.68,285.54,29.391,55.5,94.5
EV032,CH007-CH008,,,8/8/2018 10:26,8/8/2018 10:32,233.957,365.56,22.828,66.5,100
EV032,CH007-CH008,,,8/8/2018 9:26,8/8/2018 9:34,315.008,379.58,27.4,60.5,100
EV032,CH007-CH008,,,8/8/2018 8:25,8/8/2018 8:31,283.861,365.16,22.846,66.5,100
EV032,CH007-CH008,,,8/8/2018 7:25,8/8/2018 7:31,325.837,372.7,23.26,66,100
EV032,CH007-CH008,,,8/8/2018 6:28,8/8/2018 6:36,284.227,371.42,33.885,52.5,98.5
EV032,CH007-CH008,,,8/6/2018 17:35,8/6/2018 17:38,274.582,348.62,11.938,83.5,100
EV032,CH007-CH008,,,8/6/2018 16:52,8/6/2018 17:01,230.038,363.3,33.703,53.5,98
EV032,CH007-CH008,,,8/6/2018 15:32,8/6/2018 15:40,299.426,361.98,28.132,60.5,100
EV032,CH007-CH008,,,8/6/2018 14:28,8/6/2018 14:37,297.771,367.16,33.863,53,99
EV032,CH007-CH008,,,8/6/2018 13:28,8/6/2018 13:35,234.51,363.78,22.345,67,99.5
EV032,CH007-CH008,,,8/6/2018 12:29,8/6/2018 12:37,2.492,75.64,29.151,58.5,100
EV032,CH007-CH008,,,8/6/2018 11:30,8/6/2018 11:37,309.222,373.34,28.767,59,98.5
EV032,CH007-CH008,,,8/6/2018 10:25,8/6/2018 10:33,249.402,281.36,30.596,54.5,94
EV032,CH007-CH008,,,8/6/2018 9:35,8/6/2018 9:40,279.052,362.2,21.23,59.5,89.5
EV032,CH007-CH008,,,8/6/2018 8:24,8/6/2018 8:29,266.263,365.62,18.766,75,100
EV032,CH007-CH008,,,8/6/2018 7:26,8/6/2018 7:34,326.96,366.78,33.234,54.5,99.5
EV032,CH007-CH008,,,8/6/2018 6:31,8/6/2018 6:36,313.499,360.32,30.439,49.5,90
EV032,CH007-CH008,,,8/1/2018 17:48,8/1/2018 17:57,287.417,333.72,32.485,56,100
EV032,CH007-CH008,,,8/1/2018 16:45,8/1/2018 16:55,258.309,318.78,31.445,56,100
EV032,CH007-CH008,,,8/1/2018 15:44,8/1/2018 15:53,262.74,373.14,33.246,55,100
EV032,CH007-CH008,,,8/1/2018 14:47,8/1/2018 14:55,283.304,325.9,29.533,58,100
EV032,CH007-CH008,,,8/1/2018 13:44,8/1/2018 13:53,269.728,372.48,32.909,55,100
EV032,CH007-CH008,,,8/1/2018 12:48,8/1/2018 12:57,292.328,373.44,33.606,54,100
EV032,CH007-CH008,,,8/1/2018 11:43,8/1/2018 11:52,292.509,355.24,30.924,56,97.5
EV032,CH007-CH008,,,8/1/2018 10:43,8/1/2018 10:50,256.521,302.72,26.27,62.5,100
EV032,CH007-CH008,,,8/1/2018 9:44,8/1/2018 9:51,203.89,251.16,28.647,56,94
EV032,CH007-CH008,,,8/1/2018 8:49,8/1/2018 8:54,286.939,357.24,22.673,62.5,95
EV032,CH007-CH008,,,8/1/2018 7:42,8/1/2018 7:51,226.94,312.58,32.789,53.5,98.5
EV032,CH007-CH008,,,8/1/2018 6:50,8/1/2018 6:53,254.305,350.74,16.578,57.5,81
EV032,CH007-CH008,,,8/1/2018 5:50,8/1/2018 5:54,155.05,299.32,10.875,85,100
EV032,CH007-CH008,,,7/31/2018 18:35,7/31/2018 18:44,297.711,339.92,32.257,55.5,100
EV032,CH007-CH008,,,7/31/2018 17:35,7/31/2018 17:45,198.345,368.34,31.428,56.5,99.5
EV032,CH007-CH008,,,7/31/2018 16:28,7/31/2018 16:37,263.143,302.08,32.083,55.5,98.5
EV032,CH007-CH008,,,7/31/2018 15:25,7/31/2018 15:33,244.73,370.2,29.902,57,98
EV032,CH007-CH008,,,7/31/2018 14:25,7/31/2018 14:31,190.159,229.66,26.195,57.5,93.5
EV032,CH007-CH008,,,7/31/2018 13:30,7/31/2018 13:37,307.702,374.18,30.65,53,93
EV032,CH007-CH008,,,7/31/2018 12:29,7/31/2018 12:36,202.623,277.72,25.908,56,90.5
EV032,CH007-CH008,,,7/31/2018 11:31,7/31/2018 11:38,141.747,342.72,28.034,59,97.5
EV032,CH007-CH008,,,7/31/2018 10:27,7/31/2018 10:36,283.966,370.92,30.337,57,100
EV032,CH007-CH008,,,7/31/2018 9:36,7/31/2018 9:43,248.094,342.2,25.669,64,100
EV032,CH007-CH008,,,7/31/2018 8:25,7/31/2018 8:32,301.869,332.88,27.57,61,100
EV032,CH007-CH008,,,7/31/2018 7:27,7/31/2018 7:32,287.109,365.54,21.181,72,100
EV032,CH007-CH008,,,7/31/2018 6:30,7/31/2018 6:38,287.941,379.7,32.571,54,98.5
EV032,CH007-CH008,,,7/28/2018 18:42,7/28/2018 18:51,233.795,359.46,30.174,57.5,98.5
EV032,CH007-CH008,,,7/28/2018 17:43,7/28/2018 17:50,283.041,366.5,29.125,55.5,94.5
EV032,CH007-CH008,,,7/28/2018 16:40,7/28/2018 16:48,261.513,366.34,31.987,54.5,96
EV032,CH007-CH008,,,7/28/2018 15:37,7/28/2018 15:44,253.956,366.38,23.711,65,99.5
EV032,CH007-CH008,,,7/28/2018 14:38,7/28/2018 14:46,266.388,369.54,31.165,55.5,97
EV032,CH007-CH008,,,7/28/2018 13:34,7/28/2018 13:40,179.161,279.18,21.788,67.5,99.5
EV032,CH007-CH008,,,7/28/2018 12:30,7/28/2018 12:39,335.736,364.18,32.655,55.5,100
EV032,CH007-CH008,,,7/28/2018 11:35,7/28/2018 11:39,285.539,355.54,22.317,57.5,88
EV032,CH007-CH008,,,7/28/2018 10:32,7/28/2018 10:38,223.159,261.68,19.438,74,100
EV032,CH007-CH008,,,7/28/2018 9:33,7/28/2018 9:38,278.258,360.8,17.213,77,100
EV032,CH007-CH008,,,7/28/2018 8:24,7/28/2018 8:32,273.81,369.76,28.89,59.5,100
EV032,CH007-CH008,,,7/27/2018 18:36,7/27/2018 18:46,275.09,304.98,34.183,53,100
EV032,CH007-CH008,,,7/27/2018 17:36,7/27/2018 17:41,325.874,367.88,28.354,55,92
EV032,CH007-CH008,,,7/27/2018 16:24,7/27/2018 16:33,230.218,366.28,33.869,53.5,98.5
EV032,CH007-CH008,,,7/27/2018 15:21,7/27/2018 15:27,228.537,337.56,23.04,66,99.5
EV032,CH007-CH008,,,7/27/2018 14:27,7/27/2018 14:36,292.246,367.38,32.38,55.5,99
EV032,CH007-CH008,,,7/27/2018 13:23,7/27/2018 13:32,263.391,299.28,33.482,53.5,98
EV032,CH007-CH008,,,7/27/2018 12:27,7/27/2018 12:33,274.403,360.54,25.611,56,89
EV032,CH007-CH008,,,7/27/2018 11:26,7/27/2018 11:34,264.882,343.08,32.323,55,97.5
EV032,CH007-CH008,,,7/27/2018 10:28,7/27/2018 10:36,309.171,362.82,32.166,55.5,99
EV032,CH007-CH008,,,7/27/2018 9:26,7/27/2018 9:31,230.904,326.1,21.171,72,100
EV032,CH007-CH008,,,7/27/2018 8:25,7/27/2018 8:33,302.936,364.18,30.338,57.5,100
EV032,CH007-CH008,,,7/27/2018 7:27,7/27/2018 7:32,209.594,350.6,23.322,66.5,100
EV032,CH007-CH008,,,7/27/2018 6:28,7/27/2018 6:38,187.723,290.5,32.614,55,97.5
EV032,CH007-CH008,,,7/25/2018 18:35,7/25/2018 18:41,309.883,360.4,25.743,62.5,99
EV032,CH007-CH008,,,7/25/2018 17:36,7/25/2018 17:43,293.265,364.34,29.029,58.5,98.5
EV032,CH007-CH008,,,7/25/2018 16:26,7/25/2018 16:34,298.483,352.26,28.427,60,99.5
EV032,CH007-CH008,,,7/25/2018 15:24,7/25/2018 15:32,286.016,368.36,31.074,56.5,97.5
EV032,CH007-CH008,,,7/25/2018 14:23,7/25/2018 14:31,325.103,372.2,32.316,55.5,97.5
EV032,CH007-CH008,,,7/25/2018 13:22,7/25/2018 13:30,283.388,346.82,31.721,54,95.5
EV032,CH007-CH008,,,7/25/2018 12:26,7/25/2018 12:31,305.582,360.74,27.252,55.5,91
EV032,CH007-CH008,,,7/25/2018 11:27,7/25/2018 11:34,258.677,319.02,27.266,56.5,93.5
EV032,CH007-CH008,,,7/25/2018 10:25,7/25/2018 10:31,314.929,362.46,24.973,64,100
EV032,CH007-CH008,,,7/25/2018 9:24,7/25/2018 9:33,255.639,354.76,29.906,58.5,100
EV032,CH007-CH008,,,7/25/2018 8:22,7/25/2018 8:28,201.42,231.02,20.878,72,100
EV032,CH007-CH008,,,7/25/2018 7:24,7/25/2018 7:29,241.671,327.76,19.116,74.5,100
EV032,CH007-CH008,,,7/25/2018 6:28,7/25/2018 6:35,240.033,315.04,28.508,58.5,97.5
EV032,CH007-CH008,,,7/24/2018 20:50,7/24/2018 22:54,38.312,41,38.526,43,96
EV032,CH007-CH008,,,7/24/2018 17:28,7/24/2018 17:38,228.456,292.36,33.611,54.5,99
EV032,CH007-CH008,,,7/24/2018 16:26,7/24/2018 16:33,314.038,364.44,33.956,50.5,97.5
EV032,CH007-CH008,,,7/24/2018 15:28,7/24/2018 15:33,250.714,302.46,25.596,52,87
EV032,CH007-CH008,,,7/24/2018 14:26,7/24/2018 14:31,322.857,365.74,27.447,52.5,88.5
EV032,CH007-CH008,,,7/24/2018 13:28,7/24/2018 13:32,250.55,363.36,19.539,60.5,88
EV032,CH007-CH008,,,7/24/2018 12:26,7/24/2018 12:34,335.28,371.66,27.422,61.5,100
EV032,CH007-CH008,,,7/24/2018 11:26,7/24/2018 11:34,221.599,264.54,28.208,59.5,98
EV032,CH007-CH008,,,7/24/2018 10:25,7/24/2018 10:32,280.021,317.22,25.107,64,100
EV032,CH007-CH008,,,7/24/2018 9:27,7/24/2018 9:34,226.564,304.8,23.728,65.5,99
EV032,CH007-CH008,,,7/24/2018 9:27,7/24/2018 9:34,224.959,304.8,23.722,65.5,99
EV032,CH007-CH008,,,7/24/2018 8:27,7/24/2018 8:33,214.63,294.2,23.017,66,100
EV032,CH007-CH008,,,7/24/2018 7:24,7/24/2018 7:29,278.579,373.8,18.864,75,100
EV032,CH007-CH008,,,7/24/2018 6:28,7/24/2018 6:36,234.509,378.66,31.759,56,97.5
EV032,CH007-CH008,,,7/23/2018 18:30,7/23/2018 18:35,260.546,286.44,22.935,60,92.5
EV032,CH007-CH008,,,7/23/2018 17:31,7/23/2018 17:40,289.868,326.06,32.601,55.5,99
EV032,CH007-CH008,,,7/23/2018 16:22,7/23/2018 16:30,225.028,369.32,27.828,60.5,100
EV032,CH007-CH008,,,7/23/2018 15:24,7/23/2018 15:32,300.038,353.84,30.055,58,100
EV032,CH007-CH008,,,7/23/2018 14:25,7/23/2018 14:33,275.852,348.14,32.324,56,100
EV032,CH007-CH008,,,7/23/2018 13:24,7/23/2018 13:31,338.409,363.1,33.223,52.5,98
EV032,CH007-CH008,,,7/23/2018 12:34,7/23/2018 12:38,259.74,345.82,23.027,56,86.5
EV032,CH007-CH008,,,7/23/2018 11:32,7/23/2018 11:38,326.078,359.62,26.346,60,96.5
EV032,CH007-CH008,,,7/23/2018 10:28,7/23/2018 10:37,268.765,372.06,31.248,56.5,100
EV032,CH007-CH008,,,7/23/2018 9:25,7/23/2018 9:31,105.442,261.38,23.754,65.5,100
EV032,CH007-CH008,,,7/23/2018 9:25,7/23/2018 9:31,277.562,341.78,23.739,65.5,100
EV032,CH007-CH008,,,7/23/2018 8:28,7/23/2018 8:36,260.227,301.36,27.426,61,100
EV032,CH007-CH008,,,7/23/2018 7:24,7/23/2018 7:29,333.585,374.96,18.628,75,100
EV032,CH007-CH008,,,7/23/2018 6:26,7/23/2018 6:34,259.94,380.24,28.786,60,100
EV032,CH007-CH008,,,7/22/2018 18:59,7/22/2018 19:05,282.696,337.58,23.706,65,99
EV032,CH007-CH008,,,7/22/2018 18:15,7/22/2018 18:22,305.645,366.5,30.224,57,98
EV032,CH007-CH008,,,7/22/2018 17:10,7/22/2018 17:18,313.893,357.78,27.429,61,99.5
EV032,CH007-CH008,,,7/22/2018 16:14,7/22/2018 16:21,295.595,354.12,29.67,57.5,98.5
EV032,CH007-CH008,,,7/22/2018 15:10,7/22/2018 15:19,236.87,369.16,29.533,58.5,99.5
EV032,CH007-CH008,,,7/22/2018 14:07,7/22/2018 14:14,252.491,280.74,26.186,62,98.5
EV032,CH007-CH008,,,7/22/2018 13:11,7/22/2018 13:18,284.352,329.44,26.87,61,98.5
EV032,CH007-CH008,,,7/22/2018 12:01,7/22/2018 12:10,234.822,318.18,30.631,57.5,100
EV032,CH007-CH008,,,7/22/2018 11:01,7/22/2018 11:08,269.718,332.88,28.027,61,100
EV032,CH007-CH008,,,7/22/2018 9:59,7/22/2018 10:07,221.704,362.66,29.096,59.5,99
EV032,CH007-CH008,,,7/22/2018 8:55,7/22/2018 9:04,301.932,358.68,33.921,53,99
EV032,CH007-CH008,,,7/20/2018 19:20,7/20/2018 19:28,252.708,337.84,28.832,59.5,99.5
EV032,CH007-CH008,,,7/20/2018 18:14,7/20/2018 18:25,228.049,251.42,34.005,52,99
EV032,CH007-CH008,,,7/20/2018 17:08,7/20/2018 17:17,196.624,327.86,48.016,32.5,96.5
EV032,CH007-CH008,,,7/20/2018 16:16,7/20/2018 16:21,278.446,336,29.838,37.5,79
EV032,CH007-CH008,,,7/20/2018 15:18,7/20/2018 15:21,276.154,344.5,17.311,52.5,76.5
EV032,CH007-CH008,,,7/20/2018 14:09,7/20/2018 14:16,274.353,366.44,33.284,52,96
EV032,CH007-CH008,,,7/20/2018 13:06,7/20/2018 13:11,180.003,275.44,25.601,56.5,91.5
EV032,CH007-CH008,,,7/20/2018 12:04,7/20/2018 12:12,236.75,368.54,32.083,55,97
EV032,CH007-CH008,,,7/20/2018 11:08,7/20/2018 11:16,306.877,369.9,34.205,52,98.5
EV032,CH007-CH008,,,7/20/2018 10:02,7/20/2018 10:08,284.698,338.36,21.323,71.5,100
EV032,CH007-CH008,,,7/20/2018 9:04,7/20/2018 9:13,257.094,349.24,33.644,53.5,98
EV032,CH007-CH008,,,7/20/2018 8:09,7/20/2018 8:13,320.779,364.86,21.395,62.5,92.5
EV032,CH007-CH008,,,7/20/2018 7:09,7/20/2018 7:15,255.787,323.84,25.319,64,99
EV032,CH007-CH008,,,7/20/2018 6:12,7/20/2018 6:18,309.709,373.44,30.139,54.5,94
EV032,CH007-CH008,,,7/17/2018 17:49,7/17/2018 17:56,302.189,357.6,32.253,54.5,96.5
EV032,CH007-CH008,,,7/17/2018 16:45,7/17/2018 16:54,258.317,345.3,33.866,53,98
EV032,CH007-CH008,,,7/17/2018 15:44,7/17/2018 15:51,70.859,203.06,29.508,55,93.5
EV032,CH007-CH008,,,7/17/2018 14:45,7/17/2018 14:52,189.942,290.72,34.073,51,96.5
EV032,CH007-CH008,,,7/17/2018 13:45,7/17/2018 13:54,208.737,245.36,32.361,50,94
EV032,CH007-CH008,,,7/17/2018 12:46,7/17/2018 12:52,269.579,348.96,27.357,56.5,93.5
EV032,CH007-CH008,,,7/17/2018 11:47,7/17/2018 11:53,237.847,350.02,24.366,63,97.5
EV032,CH007-CH008,,,7/17/2018 10:48,7/17/2018 10:56,329.127,371.4,26.802,62.5,100
EV032,CH007-CH008,,,7/17/2018 9:44,7/17/2018 9:50,208.031,324.2,22.08,67.5,100
EV032,CH007-CH008,,,7/17/2018 8:47,7/17/2018 8:53,276.898,322.12,22.042,68,100
EV032,CH007-CH008,,,7/17/2018 7:46,7/17/2018 7:51,303.804,361.56,19.661,74,100
EV032,CH007-CH008,,,7/17/2018 6:47,7/17/2018 6:55,251.16,294.5,27.294,62,100
EV032,CH007-CH008,,,7/17/2018 5:55,7/17/2018 5:58,229.487,361.1,12.193,83,100
EV032,CH007-CH008,,,7/13/2018 17:49,7/13/2018 17:58,296.455,352.82,33.056,55,98
EV032,CH007-CH008,,,7/13/2018 16:46,7/13/2018 16:55,342.032,370.68,37.672,47,98.5
EV032,CH007-CH008,,,7/13/2018 15:52,7/13/2018 15:56,321.897,354.48,24.584,51,85.5
EV032,CH007-CH008,,,7/13/2018 14:46,7/13/2018 14:51,316.978,356.62,27.946,50.5,87.5
EV032,CH007-CH008,,,7/13/2018 13:46,7/13/2018 13:52,287.773,349.26,31.945,49,91.5
EV032,CH007-CH008,,,7/13/2018 12:46,7/13/2018 12:52,260.879,358.08,21.403,71.5,100
EV032,CH007-CH008,,,7/13/2018 11:48,7/13/2018 11:57,288.369,346.24,30.224,57.5,99.5
EV032,CH007-CH008,,,7/13/2018 10:46,7/13/2018 10:51,261.733,367.46,21.391,72,100
EV032,CH007-CH008,,,7/13/2018 9:51,7/13/2018 9:58,278.168,371.4,26.488,62.5,100
EV032,CH007-CH008,,,7/13/2018 8:50,7/13/2018 8:55,237.893,372.08,21.233,72,100
EV032,CH007-CH008,,,7/13/2018 7:47,7/13/2018 7:53,234.728,373.46,25.135,64.5,100
EV032,CH007-CH008,,,7/13/2018 6:47,7/13/2018 6:52,153.133,340.88,22.309,66.5,98
EV032,CH007-CH008,,,7/13/2018 5:51,7/13/2018 5:56,134.576,327.34,16.176,78.5,100
EV032,CH007-CH008,,,7/12/2018 18:32,7/12/2018 18:39,220.694,239.52,22.882,56.5,87.5
EV032,CH007-CH008,,,7/12/2018 17:29,7/12/2018 17:38,300.365,354,31.198,56.5,99
EV032,CH007-CH008,,,7/12/2018 16:22,7/12/2018 16:31,314.868,365.76,30.199,57.5,99.5
EV032,CH007-CH008,,,7/12/2018 15:27,7/12/2018 15:34,283.105,350.96,30.462,56.5,97.5
EV032,CH007-CH008,,,7/12/2018 14:24,7/12/2018 14:33,286.512,339.2,30.331,57,99
EV032,CH007-CH008,,,7/12/2018 13:24,7/12/2018 13:31,289.554,369.24,26.54,62.5,100
EV032,CH007-CH008,,,7/12/2018 12:27,7/12/2018 12:35,232.636,305.76,33.645,53,97.5
EV032,CH007-CH008,,,7/12/2018 11:27,7/12/2018 11:33,256.025,355.24,27.695,57.5,95.5
EV032,CH007-CH008,,,7/12/2018 10:32,7/12/2018 10:39,219.418,317.04,24.871,64.5,100
EV032,CH007-CH008,,,7/12/2018 9:28,7/12/2018 9:33,274.45,322.64,19.09,74.5,100
EV032,CH007-CH008,,,7/12/2018 8:26,7/12/2018 8:34,308.148,373.92,30.375,58,100
EV032,CH007-CH008,,,7/12/2018 7:24,7/12/2018 7:29,263.62,375,22.105,68,100
EV032,CH007-CH008,,,7/12/2018 6:26,7/12/2018 6:34,290.449,358.5,32.868,55,99.5
EV032,CH007-CH008,,,7/9/2018 18:36,7/9/2018 18:44,207.121,349.82,28.043,60.5,100
EV032,CH007-CH008,,,7/9/2018 17:41,7/9/2018 17:50,304.309,356.96,33.906,53.5,98
EV032,CH007-CH008,,,7/9/2018 16:32,7/9/2018 16:40,277.272,334.3,32.825,52.5,96
EV032,CH007-CH008,,,7/9/2018 15:29,7/9/2018 15:36,294.07,376.1,31.708,55,96.5
EV032,CH007-CH008,,,7/9/2018 14:26,7/9/2018 14:31,275.29,341.42,26.623,58.5,95.5
EV032,CH007-CH008,,,7/9/2018 13:25,7/9/2018 13:32,46.732,174.52,27.387,61,100
EV032,CH007-CH008,,,7/9/2018 12:25,7/9/2018 12:33,238.982,326.24,29.299,58.5,100
EV032,CH007-CH008,,,7/9/2018 11:27,7/9/2018 11:33,330.992,369.32,25.395,63.5,100
EV032,CH007-CH008,,,7/9/2018 10:26,7/9/2018 10:35,275.475,351.02,31.994,56,100
EV032,CH007-CH008,,,7/9/2018 9:24,7/9/2018 9:29,303.83,362.44,20.643,72.5,100
EV032,CH007-CH008,,,7/9/2018 8:23,7/9/2018 8:29,234.609,360.7,20.856,72.5,100
EV032,CH007-CH008,,,7/9/2018 7:24,7/9/2018 7:29,296.924,343.72,19.95,73,100
EV032,CH007-CH008,,,7/9/2018 6:25,7/9/2018 6:31,233.617,319.1,25.615,63.5,100
EV032,CH007-CH008,,,7/7/2018 18:57,7/7/2018 19:05,213.653,326.46,29.022,59.5,100
EV032,CH007-CH008,,,7/7/2018 18:07,7/7/2018 18:15,208.705,367.62,28.949,59,99.5
EV032,CH007-CH008,,,7/7/2018 17:08,7/7/2018 17:16,231.493,365.9,31.484,56,99
EV032,CH007-CH008,,,7/7/2018 16:09,7/7/2018 16:18,293.043,366.98,33.786,53.5,98
